Source Plate	Source Row	Source Column	Destination Plate	Destination Row	Destination Column	Gene
11	10	19	5	1	8	YDR330W
11	10	20	5	1	9	YMR178W
11	10	24	5	1	10	YIL125W
11	11	2	5	1	11	YKL069W
11	11	6	5	1	12	YIL105C
11	11	7	5	1	13	YOR158W
11	11	8	5	1	14	YGL114W
11	11	11	5	1	15	YKL184W
11	11	13	5	1	16	YDL108W
11	11	16	5	1	17	YCR015C
11	11	18	5	1	18	YOL033W
11	11	19	5	1	19	YGL078C
11	11	22	5	1	20	YLR079W
11	11	23	5	1	21	YAL065C
11	11	24	5	1	22	YDL244W
11	12	1	5	1	23	YJR079W
11	12	2	5	1	24	YAL048C
11	12	3	5	2	1	YPR078C
11	12	6	5	2	2	YPR172W
11	12	7	5	2	3	YNL260C
11	12	8	5	2	4	YBR056W
11	12	10	5	2	5	YBR220C
11	12	11	5	2	6	YIL172C
11	12	12	5	2	7	YJR100C
11	12	14	5	2	8	YLR161W
11	12	16	5	2	9	YER079W
11	12	18	5	2	10	YLR345W
11	12	19	5	2	11	YGL250W
11	12	24	5	2	12	YJL047C
11	13	2	5	2	13	YHR081W
11	13	3	5	2	14	YML095C
11	13	5	5	2	15	YNL075W
11	13	6	5	2	16	YJR110W
11	13	7	5	2	17	YDL079C
11	13	8	5	2	18	YJL051W
11	13	11	5	2	19	YBR214W
11	13	13	5	2	20	YOR313C
11	13	15	5	2	21	YEL060C
11	13	18	5	2	22	YDR145W
11	13	19	5	2	23	YNL291C
11	13	22	5	2	24	YML025C
11	13	23	5	3	1	YCL005W-A
11	13	24	5	3	2	YPL216W
11	14	5	5	3	3	YER034W
11	14	6	5	3	4	YBL072C
11	14	8	5	3	5	YER010C
11	14	9	5	3	6	YOL070C
11	14	11	5	3	7	YLR128W
11	14	13	5	3	8	YLL007C
11	14	15	5	3	9	YMR040W
11	14	16	5	3	10	YMR323W
11	14	17	5	3	11	YOL162W
11	14	18	5	3	12	YPL159C
11	14	21	5	3	13	YNL182C
11	14	22	5	3	14	YOR154W
11	14	23	5	3	15	YCR095C
11	14	24	5	3	16	YGR188C
11	15	2	5	3	17	YBR014C
11	15	3	5	3	18	YJR074W
11	15	5	5	3	19	YER055C
11	15	7	5	3	20	YOR370C
11	15	8	5	3	21	YMR216C
11	15	12	5	3	22	YDR131C
11	15	17	5	3	23	YNL289W
11	16	1	5	3	24	YKR100C
11	16	5	5	4	1	YBR063C
11	16	10	5	4	2	YDL129W
11	16	20	5	4	3	YNL033W
11	16	22	5	4	4	YOR073W
12	1	3	5	4	5	YML010W
12	1	5	5	4	6	YGL233W
12	1	6	5	4	7	YJL057C
12	1	7	5	4	8	YBR218C
12	1	8	5	4	9	YPL158C
12	1	11	5	4	10	YJR112W-A
12	1	12	5	4	11	YFL023W
12	1	14	5	4	12	YKL028W
12	1	18	5	4	13	YGR055W
12	1	22	5	4	14	YDR291W
12	1	24	5	4	15	YMR066W
12	2	4	5	4	16	YML124C
12	2	6	5	4	17	YLR355C
12	2	8	5	4	18	YJL198W
12	2	10	5	4	19	YBR017C
12	2	14	5	4	20	YMR200W
12	2	18	5	4	21	YHR134W
12	2	19	5	4	22	YFL036W
12	2	20	5	4	23	YER083C
12	2	21	5	4	24	YFL007W
12	2	22	5	5	1	YER082C
12	2	23	5	5	2	YHR005C-A
12	2	24	5	5	3	YKL096W
12	3	6	5	5	4	YKL187C
12	3	8	5	5	5	YHL029C
12	3	9	5	5	6	YDL019C
12	3	10	5	5	7	YGR099W
12	3	11	5	5	8	YNL138W-A
12	3	12	5	5	9	YBR238C
12	3	13	5	5	10	YOR056C
12	3	17	5	5	11	YMR168C
12	3	18	5	5	12	YBR065C
12	3	19	5	5	13	YNL281W
12	3	21	5	5	14	YER056C-A
12	3	22	5	5	15	YFL003C
12	4	2	5	5	16	YOR009W
12	4	3	5	5	17	YGL032C
12	4	4	5	5	18	YOR279C
12	4	5	5	5	19	YGR095C
12	4	6	5	5	20	YLR248W
12	4	7	5	5	21	YER014W
12	4	8	5	5	22	YDR040C
12	4	11	5	5	23	YPL059W
12	4	14	5	5	24	YLR323C
12	4	15	5	6	1	YPL265W
12	4	17	5	6	2	YJL222W
12	4	19	5	6	3	YAL017W
12	4	20	5	6	4	YGL065C
12	4	23	5	6	5	YNL030W
12	5	3	5	6	6	YHR102W
12	5	4	5	6	7	YMR313C
12	5	5	5	6	8	YDL231C
12	5	6	5	6	9	YBL051C
12	5	8	5	6	10	YJL206C
12	5	12	5	6	11	YJL087C
12	5	19	5	6	12	YHR123W
12	5	20	5	6	13	YDR505C
12	5	21	5	6	14	YAL014C
12	5	24	5	6	15	YLR373C
12	6	1	5	6	16	YLR067C
12	6	2	5	6	17	YHL033C
12	6	3	5	6	18	YNL244C
12	6	5	5	6	19	YPL259C
12	6	6	5	6	20	YNL104C
12	6	8	5	6	21	YCL061C
12	6	9	5	6	22	YNL197C
12	6	12	5	6	23	YLR461W
12	6	14	5	6	24	YPL237W
12	6	16	5	7	1	YBL020W
12	6	19	5	7	2	YDR227W
12	6	21	5	7	3	YBR136W
12	6	22	5	7	4	YJL105W
12	6	23	5	7	5	YJR022W
12	7	1	5	7	6	YOL089C
12	7	4	5	7	7	YMR005W
12	7	6	5	7	8	YLL043W
12	7	7	5	7	9	YML091C
12	7	8	5	7	10	YAL023C
12	7	9	5	7	11	YGR121W-A
12	7	10	5	7	12	YGL120C
12	7	12	5	7	13	YJL089W
12	7	14	5	7	14	YJR122W
12	7	16	5	7	15	YKL089W
12	7	17	5	7	16	YGR013W
12	7	18	5	7	17	YGR185C
12	7	19	5	7	18	YDL008W
12	7	20	5	7	19	YDR017C
12	7	22	5	7	20	YHR056C
12	8	2	5	7	21	YNR002C
12	8	3	5	7	22	YGL121C
12	8	6	5	7	23	YKL048C
12	8	8	5	7	24	YHR079C
12	8	10	5	8	1	YPR019W
12	8	11	5	8	2	YGL242C
12	8	12	5	8	3	YBR282W
12	8	13	5	8	4	YPL196W
12	8	14	5	8	5	YMR020W
12	8	15	5	8	6	YNL095C
12	8	16	5	8	7	YER068W
12	8	17	5	8	8	YNR031C
12	8	19	5	8	9	YJR127C
12	8	22	5	8	10	YBR251W
12	8	24	5	8	11	YGR135W
12	9	1	5	8	12	YDR160W
12	9	3	5	8	13	YOL100W
12	9	5	5	8	14	YGR056W
12	9	8	5	8	15	YJL034W
12	9	10	5	8	16	YBR259W
12	9	12	5	8	17	YOR375C
12	9	15	5	8	18	YCL038C
12	9	16	5	8	19	YNL229C
12	9	18	5	8	20	YNR055C
12	9	19	5	8	21	YOR259C
12	9	20	5	8	22	YBR179C
12	9	21	5	8	23	YMR285C
12	9	22	5	8	24	YBR059C
12	9	24	5	9	1	YEL025C
12	10	1	5	9	2	YOL084W
12	10	2	5	9	3	YPL149W
12	10	6	5	9	4	YIR002C
12	10	7	5	9	5	YHL025W
12	10	8	5	9	6	YJR109C
12	10	9	5	9	7	YAR018C
12	10	10	5	9	8	YPR104C
12	10	12	5	9	9	YJL155C
12	10	13	5	9	10	YJL174W
12	10	15	5	9	11	YKL195W
12	10	19	5	9	12	YGR296W
12	10	20	5	9	13	YOL077C
12	10	21	5	9	14	YPR117W
12	10	24	5	9	15	YFL016C
12	11	1	5	9	16	YPL008W
12	11	2	5	9	17	YDR046C
12	11	3	5	9	18	YPL160W
12	11	4	5	9	19	YGR010W
12	11	5	5	9	20	YKR102W
12	11	10	5	9	21	YHR020W
12	11	11	5	9	22	YCR097W
12	11	14	5	9	23	YKR026C
12	11	16	5	9	24	YPL120W
12	11	18	5	10	1	YNL292W
12	11	21	5	10	2	YPR005C
12	11	22	5	10	3	YLR092W
12	11	23	5	10	4	YER086W
12	11	24	5	10	5	YKR096W
12	12	3	5	10	6	YNL214W
12	12	4	5	10	7	YGR163W
12	12	5	5	10	8	YPL097W
12	12	6	5	10	9	YDR385W
12	12	9	5	10	10	YCR079W
12	12	10	5	10	11	YAR042W
12	12	11	5	10	12	YMR132C
12	12	12	5	10	13	YDL161W
12	12	15	5	10	14	YPR161C
12	12	16	5	10	15	YNR006W
12	12	17	5	10	16	YNL297C
12	12	19	5	10	17	YER105C
12	12	21	5	10	18	YMR280C
12	12	23	5	10	19	YHR215W
12	12	24	5	10	20	Q0275
12	13	1	5	10	21	YLR039C
12	13	2	5	10	22	YGL175C
12	13	5	5	10	23	YIL002C
12	13	6	5	10	24	YBR080C
12	13	9	5	11	1	YKR095W-A
12	13	10	5	11	2	YJR040W
12	13	12	5	11	3	YMR223W
12	13	14	5	11	4	YMR300C
12	13	15	5	11	5	YBR163W
12	13	17	5	11	6	YOL025W
12	13	18	5	11	7	YHR107C
12	13	20	5	11	8	YJL041W
12	13	21	5	11	9	YOR065W
12	14	1	5	11	10	YMR012W
12	14	3	5	11	11	YHR146W
12	14	6	5	11	12	YPL125W
12	14	7	5	11	13	YAL067C
12	14	8	5	11	14	YBL022C
12	14	9	5	11	15	YKL006C-A
12	14	10	5	11	16	YDR356W
12	14	12	5	11	17	YER038C
12	14	13	5	11	18	YHR199C
12	14	14	5	11	19	YJL153C
12	14	17	5	11	20	YDR216W
12	14	18	5	11	21	YDR098C
12	14	21	5	11	22	YLR419W
12	14	22	5	11	23	YBR253W
12	14	23	5	11	24	YOL110W
12	14	24	5	12	1	YNL032W
12	15	2	5	12	2	YLR088W
12	15	3	5	12	3	YBL063W
12	15	4	5	12	4	YOR076C
12	15	5	5	12	5	YLL003W
12	15	6	5	12	6	YMR164C
12	15	7	5	12	7	YMR076C
12	15	8	5	12	8	YCL045C
12	15	9	5	12	9	YLR105C
12	15	10	5	12	10	YBR156C
12	15	11	5	12	11	YML094W
12	15	13	5	12	12	YPL198W
12	15	15	5	12	13	YKR080W
12	15	18	5	12	14	YDR263C
12	15	19	5	12	15	YOR229W
12	15	20	5	12	16	YPL141C
12	15	22	5	12	17	YOR371C
12	16	1	5	12	18	YML009C
12	16	3	5	12	19	YGL135W
12	16	4	5	12	20	YKR093W
12	16	5	5	12	21	YGL119W
12	16	7	5	12	22	YMR058W
12	16	9	5	12	23	YDL147W
12	16	10	5	12	24	YCR033W
12	16	11	5	13	1	YDL075W
12	16	12	5	13	2	YOR177C
12	16	13	5	13	3	YNL094W
12	16	15	5	13	4	YGR157W
12	16	17	5	13	5	YOL138C
12	16	19	5	13	6	YKL182W
12	16	20	5	13	7	YNL006W
12	16	22	5	13	8	YMR188C
13	1	5	5	13	9	YHR084W
13	1	6	5	13	10	YPL274W
13	1	8	5	13	11	YNR075C-A
13	1	15	5	13	12	YHR132C
13	1	17	5	13	13	YDL111C
13	1	19	5	13	14	YBR085W
13	1	21	5	13	15	YMR137C
13	1	22	5	13	16	YOR068C
13	1	23	5	13	17	YNL164C
13	2	3	5	13	18	YNL282W
13	2	4	5	13	19	YPL155C
13	2	5	5	13	20	YDR400W
13	2	7	5	13	21	YLR103C
13	2	10	5	13	22	YOR291W
13	2	14	5	13	23	YGL194C
13	2	16	5	13	24	YLR154C-H
13	2	17	5	14	1	YOR147W
13	2	20	5	14	2	YKR082W
13	2	22	5	14	3	YHR214C-E
13	2	24	5	14	4	YKL008C
13	3	1	5	14	5	YHR007C
13	3	2	5	14	6	YDR001C
13	3	5	5	14	7	YDR314C
13	3	6	5	14	8	YNL331C
13	3	9	5	14	9	YOR393W
13	3	14	5	14	10	YMR117C
13	3	16	5	14	11	YMR318C
13	3	18	5	14	12	YDR343C
13	3	19	5	14	13	YNR072W
13	3	21	5	14	14	YOR350C
13	3	22	5	14	15	YEL049W
13	3	23	5	14	16	YCL016C
13	4	1	5	14	17	YDR165W
13	4	3	5	14	18	YNR045W
13	4	4	5	14	19	YKL173W
13	4	5	5	14	20	YBR132C
13	4	7	5	14	21	YPL028W
13	4	8	5	14	22	YDR378C
13	4	9	5	14	23	YJL012C-A
13	4	14	5	14	24	YER045C
13	4	19	5	15	1	YPL273W
13	4	20	5	15	2	YLL034C
13	4	22	5	15	3	YBR121C
13	4	23	5	15	4	YKL217W
13	4	24	5	15	5	YAL033W
13	5	3	5	15	6	YLR413W
13	5	5	5	15	7	YPL106C
13	5	7	5	15	8	YGR261C
13	5	8	5	15	9	YLR051C
13	5	11	5	15	10	YNL069C
13	5	19	5	15	11	YPR057W
13	5	20	5	15	12	YOR201C
13	5	24	5	15	13	YJL139C
13	6	4	5	15	14	YHR074W
13	6	6	5	15	15	YBR200W-A
13	6	7	5	15	16	YMR013W-A
13	6	8	5	15	17	YPR100W
13	6	10	5	15	18	YMR075W
13	6	14	5	15	19	YBR182C-A
13	6	15	5	15	20	YER147C
13	6	20	5	15	21	YFL008W
13	6	24	5	15	22	YDL208W
13	7	2	5	15	23	YJL102W
13	7	3	5	15	24	YOL023W
13	7	4	5	16	1	YCR098C
13	7	5	5	16	2	YLR035C
13	7	7	5	16	3	YDR436W
13	7	10	5	16	4	YIR021W-A
13	7	13	5	16	5	YNL207W
13	7	15	5	16	6	YDR483W
13	7	16	5	16	7	YDR423C
13	7	18	5	16	8	YKR069W
13	7	21	5	16	9	YJL128C
13	7	23	5	16	10	YGL022W
13	7	24	5	16	11	YIR012W
13	8	1	5	16	12	YER136W
13	8	4	5	16	13	YDR495C
13	8	5	5	16	14	YDR386W
13	8	10	5	16	15	YML072C
13	8	17	5	16	16	YER023W
13	8	18	5	16	17	YER114C
13	8	19	5	16	18	YOR067C
13	8	20	5	16	19	YNL091W
13	8	22	5	16	20	YOL011W
13	8	23	5	16	21	YNR038W
13	8	24	5	16	22	YCR092C
13	9	2	5	16	23	YDR101C
13	9	3	5	16	24	YCL039W
13	9	5	6	1	1	YBL061C
13	9	6	6	1	2	YPL282C
13	9	7	6	1	3	YJL012C
13	9	8	6	1	4	YMR315W-A
13	9	11	6	1	5	YKL012W
13	9	12	6	1	6	YGL006W-A
13	9	13	6	1	7	YBR154C
13	9	14	6	1	8	YOR130C
13	9	16	6	1	9	YGL028C
13	9	20	6	1	10	YER087C-B
13	9	22	6	1	11	YMR238W
13	9	23	6	1	12	YJL138C
13	9	24	6	1	13	YHR169W
13	10	4	6	1	14	YDL240W
13	10	5	6	1	15	YDR415C
13	10	9	6	1	16	YGL258W-A
13	10	12	6	1	17	YOR032W-A
13	10	14	6	1	18	YPR070W
13	10	15	6	1	19	YOR181W
13	10	18	6	1	20	YPL180W
13	10	22	6	1	21	YKL068W
13	10	24	6	1	22	YMR167W
13	11	1	6	1	23	YDL003W
13	11	3	6	1	24	YOR299W
13	11	4	6	2	1	YER056C
13	11	9	6	2	2	YIR038C
13	11	14	6	2	3	YJR093C
13	11	16	6	2	4	YBR223C
13	11	18	6	2	5	YNL268W
13	11	19	6	2	6	YJL106W
13	12	4	6	2	7	YKR098C
13	12	8	6	2	8	YBR122C
13	12	10	6	2	9	YCL021W-A
13	12	12	6	2	10	YPR036W-A
13	12	14	6	2	11	YLR412C-A
13	12	15	6	2	12	YDR380W
13	12	16	6	2	13	YDR523C
13	12	18	6	2	14	YOR098C
13	12	21	6	2	15	YGL064C
13	12	22	6	2	16	YKL064W
13	12	24	6	2	17	YOL034W
13	13	1	6	2	18	YBR181C
13	13	7	6	2	19	YGL168W
13	13	8	6	2	20	YLR466C-B
13	13	12	6	2	21	YLR156C-A
13	13	14	6	2	22	YJL221C
13	13	18	6	2	23	YOR222W
13	13	19	6	2	24	YIL018W
13	13	20	6	3	1	YDR382W
13	13	23	6	3	2	YOR274W
13	13	24	6	3	3	YPL121C
13	14	5	6	3	4	YDL113C
13	14	6	6	3	5	YMR230W-A
13	14	9	6	3	6	YCL001W-B
13	14	12	6	3	7	YKL138C-A
13	14	15	6	3	8	YGL060W
13	14	16	6	3	9	YJL091C
13	14	18	6	3	10	YBR276C
13	14	23	6	3	11	YBR072C-A
13	14	24	6	3	12	YPR030W
13	15	3	6	3	13	YOR321W
13	15	4	6	3	14	YML069W
13	15	5	6	3	15	YOR033C
13	15	6	6	3	16	YMR242W-A
13	15	13	6	3	17	YPR113W
13	15	14	6	3	18	YNL290W
13	15	19	6	3	19	YNL012W
13	15	21	6	3	20	YKL163W
13	16	3	6	3	21	YMR198W
13	16	4	6	3	22	YKR067W
13	16	15	6	3	23	YHR039C
13	16	17	6	3	24	YLR205C
13	16	18	6	4	1	YKL092C
13	16	20	6	4	2	YLR361C-A
14	1	4	6	4	3	YOL157C
14	1	5	6	4	4	YBR186W
14	1	6	6	4	5	YPL179W
14	1	7	6	4	6	YOR232W
14	1	8	6	4	7	YKR004C
14	1	12	6	4	8	YNL121C
14	1	13	6	4	9	YIL036W
14	1	14	6	4	10	YDR450W
14	1	16	6	4	11	YOR332W
14	1	19	6	4	12	YDR266C
14	1	21	6	4	13	YPR137W
14	1	24	6	4	14	YML006C
14	2	3	6	4	15	YER007W
14	2	5	6	4	16	YOR005C
14	2	7	6	4	17	YDR125C
14	2	8	6	4	18	YER026C
14	2	9	6	4	19	YOL098C
14	2	10	6	4	20	YBL007C
14	2	11	6	4	21	YGR271W
14	2	13	6	4	22	YOR353C
14	2	14	6	4	23	YGR071C
14	2	15	6	4	24	YOR178C
14	2	17	6	5	1	YML023C
14	2	18	6	5	2	YPL140C
14	2	19	6	5	3	YMR163C
14	2	21	6	5	4	YGR186W
14	2	22	6	5	5	YCR084C
14	2	23	6	5	6	YOR317W
14	2	24	6	5	7	YEL014C
14	3	3	6	5	8	YPL212C
14	3	6	6	5	9	YMR303C
14	3	7	6	5	10	YKL047W
14	3	8	6	5	11	YBL042C
14	3	9	6	5	12	YPL189W
14	3	10	6	5	13	YER090W
14	3	11	6	5	14	YLR312W-A
14	3	12	6	5	15	YOR171C
14	3	14	6	5	16	YAL005C
14	3	15	6	5	17	YMR121C
14	3	18	6	5	18	YPR056W
14	3	19	6	5	19	YKL079W
14	3	20	6	5	20	YLR032W
14	3	21	6	5	21	YBR265W
14	3	22	6	5	22	YLR383W
14	3	23	6	5	23	YLR134W
14	3	24	6	5	24	YDL085W
14	4	1	6	6	1	YER157W
14	4	2	6	6	2	YBR133C
14	4	3	6	6	3	YOR227W
14	4	4	6	6	4	YOR389W
14	4	11	6	6	5	YMR207C
14	4	12	6	6	6	YDL159W-A
14	4	18	6	6	7	YEL015W
14	4	19	6	6	8	YHR204W
14	4	20	6	6	9	YGR196C
14	4	23	6	6	10	YPL176C
14	5	2	6	6	11	YOL068C
14	5	3	6	6	12	YJL111W
14	5	5	6	6	13	YOR108W
14	5	6	6	6	14	YBR145W
14	5	14	6	6	15	YDL029W
14	5	16	6	6	16	YPL193W
14	5	17	6	6	17	YOR192C
14	5	18	6	6	18	YGR084C
14	5	19	6	6	19	YNR076W
14	5	20	6	6	20	YPL006W
14	5	22	6	6	21	YPL036W
14	5	24	6	6	22	YBR008C
14	6	4	6	6	23	YLL064C
14	6	5	6	6	24	YJL154C
14	6	7	6	7	1	YHR213W-A
14	6	10	6	7	2	YGL150C
14	6	11	6	7	3	YHR186C
14	6	14	6	7	4	YPR022C
14	6	17	6	7	5	YHL049C
14	6	18	6	7	6	YDR120C
14	6	19	6	7	7	YHL032C
14	6	20	6	7	8	YJR106W
14	6	21	6	7	9	YKL025C
14	6	22	6	7	10	YJL176C
14	6	23	6	7	11	YDL122W
14	6	24	6	7	12	YEL068C
14	7	1	6	7	13	YKL189W
14	7	2	6	7	14	YKL045W
14	7	3	6	7	15	YCR065W
14	7	6	6	7	16	YPL165C
14	7	7	6	7	17	YPL260W
14	7	8	6	7	18	YPR190C
14	7	12	6	7	19	YFL062W
14	7	19	6	7	20	YDR404C
14	7	20	6	7	21	YGR089W
14	7	21	6	7	22	YOR189W
14	7	22	6	7	23	YMR080C
14	7	23	6	7	24	YBR296C
14	7	24	6	8	1	YBR094W
14	8	1	6	8	2	YLR451W
14	8	6	6	8	3	YPL018W
14	8	9	6	8	4	YGL015C
14	8	10	6	8	5	YPR112C
14	8	11	6	8	6	YNR016C
14	8	14	6	8	7	YER033C
14	8	15	6	8	8	YDL199C
14	8	16	6	8	9	YGR289C
14	8	18	6	8	10	YGL192W
14	8	23	6	8	11	YDR258C
14	8	24	6	8	12	YGL217C
14	9	2	6	8	13	YPR013C
14	9	3	6	8	14	YJL214W
14	9	6	6	8	15	YDR243C
14	9	7	6	8	16	YHR019C
14	9	11	6	8	17	YKL164C
14	9	15	6	8	18	YNL309W
14	9	17	6	8	19	YCR023C
14	9	19	6	8	20	YCL037C
14	9	20	6	8	21	YBR074W
14	9	21	6	8	22	YDR225W
14	9	22	6	8	23	YJL074C
14	9	23	6	8	24	YKL002W
14	9	24	6	9	1	YKL072W
14	10	1	6	9	2	YML093W
14	10	3	6	9	3	YLR422W
14	10	4	6	9	4	Q0075
14	10	6	6	9	5	YCR083W
14	10	7	6	9	6	YPL183C
14	10	9	6	9	7	YLR371W
14	10	10	6	9	8	YDR443C
14	10	11	6	9	9	YMR247C
14	10	14	6	9	10	YBR038W
14	10	15	6	9	11	YDR109C
14	10	18	6	9	12	YDR119W
14	10	20	6	9	13	YKL078W
14	10	22	6	9	14	YOR070C
14	10	23	6	9	15	YGL229C
14	11	2	6	9	16	YOR380W
14	11	4	6	9	17	YGR222W
14	11	6	6	9	18	YLL039C
14	11	8	6	9	19	YNL334C
14	11	9	6	9	20	Q0160
14	11	12	6	9	21	YDR137W
14	11	13	6	9	22	YPL281C
14	11	15	6	9	23	YBR110W
14	11	17	6	9	24	YCR036W
14	11	18	6	10	1	YPR032W
14	11	19	6	10	2	YKL021C
14	11	22	6	10	3	YDR270W
14	11	24	6	10	4	YAL053W
14	12	1	6	10	5	YBR007C
14	12	2	6	10	6	YLR201C
14	12	3	6	10	7	YKR089C
14	12	5	6	10	8	YOR036W
14	12	7	6	10	9	YLR187W
14	12	9	6	10	10	YML103C
14	12	10	6	10	11	YER164W
14	12	12	6	10	12	YMR128W
14	12	13	6	10	13	YFL033C
14	12	14	6	10	14	YDL195W
14	12	16	6	10	15	YDR295C
14	12	17	6	10	16	YDL239C
14	12	18	6	10	17	YBR019C
14	12	21	6	10	18	YNL272C
14	12	23	6	10	19	YJL061W
14	13	1	6	10	20	YOL112W
14	13	8	6	10	21	YJR123W
14	13	11	6	10	22	YNL084C
14	13	12	6	10	23	YMR116C
14	13	13	6	10	24	YIL037C
14	13	17	6	11	1	YHR035W
14	13	19	6	11	2	YLL063C
14	13	23	6	11	3	YJL081C
14	14	1	6	11	4	YGL036W
14	14	3	6	11	5	YLR454W
14	14	5	6	11	6	YBR160W
14	14	8	6	11	7	YBR023C
14	14	9	6	11	8	YGR270W
14	14	11	6	11	9	YIL001W
14	14	13	6	11	10	YLR342W
14	14	17	6	11	11	YBL111C
14	14	18	6	11	12	YJL212C
14	14	21	6	11	13	YDR338C
14	14	23	6	11	14	YOR195W
14	14	24	6	11	15	YER084W
14	15	2	6	11	16	YOR176W
14	15	6	6	11	17	YJL026W
14	15	7	6	11	18	YOR071C
14	15	8	6	11	19	YHR030C
14	15	11	6	11	20	YHR194W
14	15	13	6	11	21	YOR273C
14	15	14	6	11	22	YJL002C
14	15	18	6	11	23	YDR475C
14	15	20	6	11	24	YNR011C
14	15	21	6	12	1	YJL013C
14	15	22	6	12	2	YER096W
14	16	1	6	12	3	YML117W
14	16	3	6	12	4	YLR129W
14	16	6	6	12	5	YPR158W
14	16	7	6	12	6	YMR185W
14	16	8	6	12	7	YJL129C
14	16	9	6	12	8	YEL022W
14	16	10	6	12	9	YLL053C
14	16	12	6	12	10	YDL223C
14	16	13	6	12	11	YOR208W
14	16	17	6	12	12	YDR221W
14	16	18	6	12	13	YMR049C
14	16	19	6	12	14	YDR362C
14	16	20	6	12	15	YLR266C
14	16	21	6	12	16	YER171W
14	16	22	6	12	17	YDR200C
15	1	4	6	12	18	YNL295W
15	1	7	6	12	19	YHR100C
15	1	9	6	12	20	YJL218W
15	1	17	6	12	21	YHR114W
15	1	20	6	12	22	YJL029C
15	1	21	6	12	23	YFL066C
15	1	23	6	12	24	YPL277C
15	1	24	6	13	1	YNL085W
15	3	5	6	13	2	YGR259C
15	3	7	6	13	3	YGR160W
15	3	8	6	13	4	YHR085W
15	3	9	6	13	5	YNL156C
15	3	17	6	13	6	YJR153W
15	3	24	6	13	7	YER162C
15	5	1	6	13	8	YGL102C
15	5	4	6	13	9	YGL160W
15	5	6	6	13	10	YJL123C
15	5	8	6	13	11	YLR109W
15	5	15	6	13	12	YJR105W
15	5	17	6	13	13	YKL202W
15	5	19	6	13	14	YCR038C
15	5	24	6	13	15	YLR386W
15	7	1	6	13	16	YER159C
15	7	3	6	13	17	YNL122C
15	7	4	6	13	18	YIL150C
15	7	5	6	13	19	YLR315W
15	7	6	6	13	20	YLR108C
15	7	7	6	13	21	YHR140W
15	7	9	6	13	22	YIL009W
15	7	10	6	13	23	YLR426W
15	7	19	6	13	24	YJL099W
15	9	3	6	14	1	YIL059C
15	9	5	6	14	2	YGR174C
15	9	22	6	14	3	YOR004W
15	9	23	6	14	4	YBR239C
15	9	24	6	14	5	YGR065C
15	11	2	6	14	6	YNR029C
15	11	5	6	14	7	YJL016W
15	11	6	6	14	8	YLR455W
15	11	7	6	14	9	YDR029W
15	11	15	6	14	10	YGR123C
15	11	19	6	14	11	YHR174W
15	13	1	6	14	12	YJL158C
15	13	2	6	14	13	YPR084W
15	13	3	6	14	14	YJL077C
15	13	5	6	14	15	YGR273C
15	13	6	6	14	16	YGR127W
15	13	7	6	14	17	YCL046W
15	13	12	6	14	18	YGL018C
15	13	18	6	14	19	YOL146W
15	13	19	6	14	20	YGR044C
15	13	22	6	14	21	YEL007W
15	13	23	6	14	22	YHR192W
15	15	1	6	14	23	YGR206W
15	15	2	6	14	24	YDR371W
15	15	3	6	15	1	YGR265W
15	15	5	6	15	2	YHR093W
15	15	8	6	15	3	YDR517W
15	15	15	6	15	4	YHL026C
15	15	17	6	15	5	YFL012W
15	15	20	6	15	6	YOL165C
15	15	21	6	15	7	YPL146C
15	15	22	6	15	8	YOR017W
