Source Plate	Source Row	Source Column	Destination Plate	Destination Row	Destination Column	Gene
9	13	21	4	16	15	YHR154W
9	14	6	4	16	16	YMR133W
9	14	7	4	16	17	YGR292W
9	14	9	4	16	18	YLR158C
9	14	11	4	16	19	YGL124C
9	14	14	4	16	20	YPL081W
9	14	18	4	16	21	YJL050W
9	14	24	4	16	22	YIR023W
9	15	1	4	16	23	YHR175W
9	15	3	4	16	24	YGR081C
9	15	4	5	1	1	YFR031C
9	15	6	5	1	2	YGL238W
9	15	8	5	1	3	YLR226W
9	15	12	5	1	4	YNL142W
9	16	2	5	1	5	YPL119C
9	16	5	5	1	6	YBR020W
9	16	13	5	1	7	YPL151C
9	16	14	5	1	8	YML071C
9	16	18	5	1	9	YJL078C
9	16	20	5	1	10	YDR409W
9	16	22	5	1	11	YKL201C
10	1	3	5	1	12	YOR346W
10	1	6	5	1	13	YML109W
10	1	7	5	1	14	YNL237W
10	1	8	5	1	15	YOR341W
10	1	9	5	1	16	YOR216C
10	1	10	5	1	17	YBR208C
10	1	12	5	1	18	YLL021W
10	1	13	5	1	19	YDR268W
10	1	14	5	1	20	YKL157W
10	1	16	5	1	21	YBR235W
10	1	17	5	1	22	YOR054C
10	1	18	5	1	23	YKL050C
10	1	19	5	1	24	YKL126W
10	1	21	5	2	1	YOR165W
10	1	22	5	2	2	YBR004C
10	2	3	5	2	3	YPR046W
10	2	8	5	2	4	YOR311C
10	2	14	5	2	5	YDR465C
10	2	17	5	2	6	YOL083W
10	2	18	5	2	7	YLR351C
10	2	19	5	2	8	YOR262W
10	3	1	5	2	9	YEL031W
10	3	2	5	2	10	YPL032C
10	3	3	5	2	11	YFR040W
10	3	4	5	2	12	YJL094C
10	3	7	5	2	13	YJR099W
10	3	11	5	2	14	YPR198W
10	3	12	5	2	15	YLR207W
10	3	13	5	2	16	YKL032C
10	3	14	5	2	17	YDR122W
10	3	15	5	2	18	YNL167C
10	3	17	5	2	19	YKR024C
10	3	18	5	2	20	YCR037C
10	3	19	5	2	21	YNL258C
10	3	21	5	2	22	YBR001C
10	3	22	5	2	23	YER085C
10	3	23	5	2	24	YIL095W
10	4	3	5	3	1	YCL048W
10	4	4	5	3	2	YLR034C
10	4	6	5	3	3	YKL154W
10	4	8	5	3	4	YLL061W
10	4	10	5	3	5	YNL332W
10	4	14	5	3	6	YJR045C
10	4	16	5	3	7	YKL204W
10	4	18	5	3	8	YIL144W
10	4	21	5	3	9	YDL127W
10	4	23	5	3	10	YCL067C
10	4	24	5	3	11	YER065C
10	5	2	5	3	12	YDL116W
10	5	3	5	3	13	YDR407C
10	5	4	5	3	14	YBL079W
10	5	5	5	3	15	YPL049C
10	5	6	5	3	16	YCR089W
10	5	7	5	3	17	YIL074C
10	5	8	5	3	18	YER008C
10	5	10	5	3	19	YJL042W
10	5	12	5	3	20	YJL204C
10	5	13	5	3	21	YKR038C
10	5	14	5	3	22	YFL034W
10	5	15	5	3	23	YGL113W
10	5	16	5	3	24	YER129W
10	5	18	5	4	1	YLR409C
10	5	19	5	4	2	YPL074W
10	5	21	5	4	3	YGL145W
10	5	22	5	4	4	YBR162C
10	6	1	5	4	5	YPL154C
10	6	2	5	4	6	YDR254W
10	6	3	5	4	7	YPR157W
10	6	8	5	4	8	YOL056W
10	6	9	5	4	9	YFL060C
10	6	10	5	4	10	YOL158C
10	6	12	5	4	11	YKL155C
10	6	13	5	4	12	YMR173W
10	6	19	5	4	13	YKL098W
10	6	20	5	4	14	YJL082W
10	6	22	5	4	15	YGR237C
10	6	24	5	4	16	YDL132W
10	7	1	5	4	17	YKR103W
10	7	2	5	4	18	YER040W
10	7	3	5	4	19	YPL040C
10	7	4	5	4	20	YOR141C
10	7	5	5	4	21	YNL206C
10	7	6	5	4	22	YBL101C
10	7	8	5	4	23	YJL039C
10	7	10	5	4	24	YGL131C
10	7	11	5	5	1	YDR358W
10	7	12	5	5	2	YKL022C
10	7	14	5	5	3	YIL112W
10	7	15	5	5	4	YOR001W
10	7	16	5	5	5	YDR128W
10	7	18	5	5	6	YHR155W
10	7	19	5	5	7	YNL059C
10	7	21	5	5	8	YOR035C
10	7	22	5	5	9	YCL069W
10	7	23	5	5	10	YJR126C
10	8	3	5	5	11	YPL254W
10	8	7	5	5	12	YNL175C
10	8	9	5	5	13	YPL027W
10	8	14	5	5	14	YGR254W
10	8	19	5	5	15	YHR039C-A
10	8	20	5	5	16	YBR143C
10	8	22	5	5	17	YDR188W
10	8	23	5	5	18	YHR090C
10	8	24	5	5	19	YBL039C
10	9	1	5	5	20	YMR288W
10	9	2	5	5	21	YFL004W
10	9	3	5	5	22	YDR159W
10	9	4	5	5	23	YPL167C
10	9	6	5	5	24	YCL014W
10	9	8	5	6	1	YKR031C
10	9	11	5	6	2	YKR002W
10	9	12	5	6	3	YNL327W
10	9	14	5	6	4	YBR281C
10	9	15	5	6	5	YBR212W
10	9	16	5	6	6	YPL150W
10	9	17	5	6	7	YDL234C
10	9	18	5	6	8	YNL257C
10	9	21	5	6	9	YEL011W
10	9	22	5	6	10	YBL107C
10	9	23	5	6	11	YGR128C
10	10	3	5	6	12	YOL111C
10	10	10	5	6	13	YOL091W
10	10	12	5	6	14	YGL181W
10	10	14	5	6	15	YLR299W
10	10	15	5	6	16	YNL160W
10	10	16	5	6	17	YBR117C
10	10	20	5	6	18	YGR003W
10	10	22	5	6	19	YBR114W
10	10	24	5	6	20	YNR059W
10	11	1	5	6	21	YMR304W
10	11	2	5	6	22	YKL112W
10	11	4	5	6	23	YDR206W
10	11	5	5	6	24	YAL062W
10	11	6	5	7	1	YBR245C
10	11	8	5	7	2	YER132C
10	11	10	5	7	3	YMR259C
10	11	11	5	7	4	YDR297W
10	11	12	5	7	5	YOR133W
10	11	14	5	7	6	YGR218W
10	11	16	5	7	7	YNL313C
10	11	17	5	7	8	YPR031W
10	11	18	5	7	9	YOR127W
10	11	19	5	7	10	YLR072W
10	12	3	5	7	11	YOR351C
10	12	4	5	7	12	YLR314C
10	12	6	5	7	13	YIL093C
10	12	9	5	7	14	YNR001C
10	12	11	5	7	15	YBR060C
10	12	15	5	7	16	YNL288W
10	12	18	5	7	17	YFR015C
10	12	19	5	7	18	YOR247W
10	12	22	5	7	19	YFL011W
10	12	24	5	7	20	YHR172W
10	13	1	5	7	21	YDR238C
10	13	3	5	7	22	YCR073C
10	13	4	5	7	23	YGL049C
10	13	6	5	7	24	YMR219W
10	13	9	5	8	1	YHR137W
10	13	10	5	8	2	YDR464W
10	13	12	5	8	3	YPL105C
10	13	13	5	8	4	YML080W
10	13	14	5	8	5	YDL117W
10	13	15	5	8	6	YFL042C
10	13	16	5	8	7	YJR090C
10	13	17	5	8	8	YOR034C
10	13	18	5	8	9	YPL137C
10	13	19	5	8	10	YDL206W
10	13	20	5	8	11	YLR312C
10	13	21	5	8	12	YIL068C
10	14	2	5	8	13	YBR093C
10	14	7	5	8	14	YCL063W
10	14	8	5	8	15	YLR028C
10	14	11	5	8	16	YBR249C
10	14	12	5	8	17	YLR107W
10	14	14	5	8	18	YDR292C
10	14	16	5	8	19	YJL156C
10	14	18	5	8	20	YLR440C
10	14	19	5	8	21	YAR027W
10	14	20	5	8	22	YDR055W
10	14	21	5	8	23	YPR168W
10	14	22	5	8	24	YPL045W
10	14	24	5	9	1	YPR029C
10	15	1	5	9	2	YDR104C
10	15	2	5	9	3	YNL126W
10	15	4	5	9	4	YHR164C
10	15	6	5	9	5	YDR217C
10	15	8	5	9	6	YKL014C
10	15	11	5	9	7	YJL186W
10	15	12	5	9	8	YFR038W
10	15	14	5	9	9	YIL151C
10	15	15	5	9	10	YKL054C
10	15	16	5	9	11	YBR033W
10	15	19	5	9	12	YER091C
10	15	21	5	9	13	YNL021W
10	16	1	5	9	14	YOR155C
10	16	2	5	9	15	YBR092C
10	16	3	5	9	16	YDL180W
10	16	4	5	9	17	YHR086W
10	16	6	5	9	18	YOL027C
10	16	12	5	9	19	YER103W
10	16	15	5	9	20	YGR168C
10	16	16	5	9	21	YLR117C
10	16	17	5	9	22	YPR127W
10	16	18	5	9	23	YLR099C
10	16	19	5	9	24	YOR174W
10	16	20	5	10	1	YBL011W
10	16	21	5	10	2	YPR067W
10	16	22	5	10	3	YER109C
11	1	3	5	10	4	YKR053C
11	1	4	5	10	5	YIL089W
11	1	6	5	10	6	YBL009W
11	1	7	5	10	7	YJL008C
11	1	8	5	10	8	YDR332W
11	1	9	5	10	9	YNL284C
11	1	10	5	10	10	YKL176C
11	1	11	5	10	11	YER119C
11	1	15	5	10	12	YHR101C
11	1	16	5	10	13	YGR042W
11	1	20	5	10	14	YMR227C
11	1	24	5	10	15	YIL104C
11	2	6	5	10	16	YGR131W
11	2	9	5	10	17	YBR071W
11	2	12	5	10	18	YDL076C
11	2	19	5	10	19	YDR132C
11	2	20	5	10	20	YHR009C
11	2	21	5	10	21	YLR022C
11	2	22	5	10	22	YFL055W
11	3	4	5	10	23	YHL012W
11	3	5	5	10	24	YBR263W
11	3	6	5	11	1	YMR232W
11	3	8	5	11	2	YDL176W
11	3	12	5	11	3	YHL044W
11	3	19	5	11	4	YDL083C
11	3	21	5	11	5	YLR141W
11	3	23	5	11	6	YDR229W
11	3	24	5	11	7	YIR028W
11	4	2	5	11	8	YJL181W
11	4	4	5	11	9	YBR013C
11	4	7	5	11	10	YGR016W
11	4	9	5	11	11	YKL133C
11	4	12	5	11	12	YPR171W
11	4	15	5	11	13	YIR041W
11	4	16	5	11	14	YNL136W
11	4	18	5	11	15	YNR018W
11	4	23	5	11	16	YLL058W
11	4	24	5	11	17	YIL056W
11	5	3	5	11	18	YOL126C
11	5	5	5	11	19	YLR121C
11	5	9	5	11	20	YOR340C
11	5	15	5	11	21	YKL125W
11	5	17	5	11	22	YDR441C
11	5	22	5	11	23	YAL025C
11	5	23	5	11	24	YHR199C-A
11	6	3	5	12	1	YER187W
11	6	4	5	12	2	YPL279C
11	6	5	5	12	3	YJR080C
11	6	11	5	12	4	YJR116W
11	6	12	5	12	5	YHR187W
11	6	13	5	12	6	YJL045W
11	6	15	5	12	7	YIL040W
11	6	16	5	12	8	YLR049C
11	6	17	5	12	9	YLR031W
11	6	18	5	12	10	YMR322C
11	6	19	5	12	11	YPL017C
11	6	20	5	12	12	YOL019W
11	7	3	5	12	13	YBR264C
11	7	5	5	12	14	YCL004W
11	7	7	5	12	15	YFR034C
11	7	12	5	12	16	YOR391C
11	7	15	5	12	17	YKL113C
11	7	17	5	12	18	YFL010C
11	7	18	5	12	19	YMR004W
11	7	21	5	12	20	YKR059W
11	7	22	5	12	21	YBR290W
11	7	24	5	12	22	YPL039W
11	8	2	5	12	23	YLR063W
11	8	3	5	12	24	YPL236C
11	8	6	5	13	1	YIL009C-A
11	8	13	5	13	2	YER014C-A
11	8	17	5	13	3	YGL068W
11	8	22	5	13	4	YLR199C
11	8	23	5	13	5	YJL216C
11	8	24	5	13	6	YGL073W
11	9	2	5	13	7	YML005W
11	9	4	5	13	8	YER078C
11	9	8	5	13	9	YLR362W
11	9	12	5	13	10	YER182W
11	9	13	5	13	11	YBR299W
11	9	18	5	13	12	YDR501W
11	9	21	5	13	13	YJR046W
11	9	24	5	13	14	YJL020C
11	10	2	5	13	15	YMR098C
11	10	10	5	13	16	YNL019C
11	10	16	5	13	17	YNR066C
11	10	17	5	13	18	YMR111C
11	10	19	5	13	19	YDR330W
11	10	21	5	13	20	YDR061W
11	11	8	5	13	21	YGL114W
11	11	10	5	13	22	YGR210C
11	11	16	5	13	23	YCR015C
11	11	19	5	13	24	YGL078C
11	11	21	5	14	1	YLL004W
11	11	22	5	14	2	YLR079W
11	11	24	5	14	3	YDL244W
11	12	1	5	14	4	YJR079W
11	12	3	5	14	5	YPR078C
11	12	4	5	14	6	YHL006C
11	12	5	5	14	7	YER066W
11	12	7	5	14	8	YNL260C
11	12	8	5	14	9	YBR056W
11	12	10	5	14	10	YBR220C
11	12	11	5	14	11	YIL172C
11	12	13	5	14	12	YOL164W
11	12	14	5	14	13	YLR161W
11	12	15	5	14	14	YCL001W-A
11	12	16	5	14	15	YER079W
11	12	17	5	14	16	YGR004W
11	12	18	5	14	17	YLR345W
11	12	19	5	14	18	YGL250W
11	12	20	5	14	19	YGL176C
11	12	21	5	14	20	YHR078W
11	13	1	5	14	21	YML067C
11	13	2	5	14	22	YHR081W
11	13	3	5	14	23	YML095C
11	13	4	5	14	24	YNL195C
11	13	6	5	15	1	YJR110W
11	13	8	5	15	2	YJL051W
11	13	11	5	15	3	YBR214W
11	13	12	5	15	4	YKR046C
11	13	14	5	15	5	YNL024C
11	13	18	5	15	6	YDR145W
11	13	19	5	15	7	YNL291C
11	13	20	5	15	8	YJL170C
11	13	22	5	15	9	YML025C
11	13	24	5	15	10	YPL216W
11	14	3	5	15	11	YER074W-A
11	14	4	5	15	12	YJR161C
11	14	5	5	15	13	YER034W
11	14	6	5	15	14	YBL072C
11	14	7	5	15	15	YPL245W
11	14	8	5	15	16	YER010C
11	14	15	5	15	17	YMR040W
11	14	16	5	15	18	YMR323W
11	14	18	5	15	19	YPL159C
11	14	19	5	15	20	YDR539W
11	14	20	5	15	21	YPR116W
11	14	21	5	15	22	YNL182C
11	14	22	5	15	23	YOR154W
11	14	23	5	15	24	YCR095C
11	14	24	5	16	1	YGR188C
11	15	2	5	16	2	YBR014C
11	15	6	5	16	3	YGR143W
11	15	12	5	16	4	YDR131C
11	15	15	5	16	5	YAL016W
11	15	17	5	16	6	YNL289W
11	15	19	5	16	7	YPL042C
11	15	22	5	16	8	YOL103W
11	16	1	5	16	9	YKR100C
11	16	3	5	16	10	YNL046W
11	16	5	5	16	11	YBR063C
11	16	7	5	16	12	YGR146C
11	16	8	5	16	13	YJR056C
11	16	11	5	16	14	YNL227C
11	16	15	5	16	15	YOL054W
11	16	16	5	16	16	YDR527W
11	16	20	5	16	17	YNL033W
12	1	3	5	16	18	YML010W
12	1	5	5	16	19	YGL233W
12	1	6	5	16	20	YJL057C
12	1	7	5	16	21	YBR218C
12	1	22	5	16	22	YDR291W
12	1	24	5	16	23	YMR066W
12	2	6	5	16	24	YLR355C
12	2	8	6	1	1	YJL198W
12	2	11	6	1	2	YDR462W
12	2	18	6	1	3	YHR134W
12	2	19	6	1	4	YFL036W
12	2	21	6	1	5	YFL007W
12	2	22	6	1	6	YER082C
12	2	23	6	1	7	YHR005C-A
12	2	24	6	1	8	YKL096W
12	3	2	6	1	9	YLR237W
12	3	4	6	1	10	YGL099W
12	3	6	6	1	11	YKL187C
12	3	7	6	1	12	YOL090W
12	3	12	6	1	13	YBR238C
12	3	13	6	1	14	YOR056C
12	3	17	6	1	15	YMR168C
12	3	18	6	1	16	YBR065C
12	3	21	6	1	17	YER056C-A
12	4	2	6	1	18	YOR009W
12	4	4	6	1	19	YOR279C
12	4	7	6	1	20	YER014W
12	4	11	6	1	21	YPL059W
12	4	13	6	1	22	YGR106C
12	4	14	6	1	23	YLR323C
12	4	17	6	1	24	YJL222W
12	4	19	6	2	1	YAL017W
12	4	21	6	2	2	YCR042C
12	4	23	6	2	3	YNL030W
12	5	3	6	2	4	YHR102W
12	5	6	6	2	5	YBL051C
12	5	14	6	2	6	YFR024C-A
12	5	19	6	2	7	YHR123W
12	5	23	6	2	8	YJR070C
12	6	12	6	2	9	YLR461W
12	6	14	6	2	10	YPL237W
12	6	19	6	2	11	YDR227W
12	6	21	6	2	12	YBR136W
12	6	23	6	2	13	YJR022W
12	7	2	6	2	14	YLR026C
12	7	3	6	2	15	YML099C
12	7	5	6	2	16	YDR081C
12	7	6	6	2	17	YLL043W
12	7	7	6	2	18	YML091C
12	7	8	6	2	19	YAL023C
12	7	12	6	2	20	YJL089W
12	7	16	6	2	21	YKL089W
12	7	17	6	2	22	YGR013W
12	7	20	6	2	23	YDR017C
12	7	22	6	2	24	YHR056C
12	7	23	6	3	1	YJL172W
12	8	6	6	3	2	YKL048C
12	8	7	6	3	3	YLR196W
12	8	8	6	3	4	YHR079C
12	8	12	6	3	5	YBR282W
12	8	14	6	3	6	YMR020W
12	8	15	6	3	7	YNL095C
12	8	20	6	3	8	YLR197W
12	8	21	6	3	9	YER093C
12	8	22	6	3	10	YBR251W
12	8	23	6	3	11	YKL003C
12	8	24	6	3	12	YGR135W
12	9	2	6	3	13	YDL175C
12	9	3	6	3	14	YOL100W
12	9	8	6	3	15	YJL034W
12	9	9	6	3	16	YMR194C-B
12	9	15	6	3	17	YCL038C
12	9	18	6	3	18	YNR055C
12	9	22	6	3	19	YBR059C
12	9	23	6	3	20	YBR129C
12	9	24	6	3	21	YEL025C
12	10	1	6	3	22	YOL084W
12	10	11	6	3	23	YCR024C
12	10	19	6	3	24	YGR296W
12	10	21	6	4	1	YPR117W
12	11	2	6	4	2	YDR046C
12	11	3	6	4	3	YPL160W
12	11	5	6	4	4	YKR102W
12	11	10	6	4	5	YHR020W
12	11	19	6	4	6	YGR249W
12	11	24	6	4	7	YKR096W
12	12	2	6	4	8	YFR047C
12	12	6	6	4	9	YDR385W
12	12	13	6	4	10	YOL015W
12	12	16	6	4	11	YNR006W
12	12	17	6	4	12	YNL297C
12	12	19	6	4	13	YER105C
12	12	21	6	4	14	YMR280C
12	12	23	6	4	15	YHR215W
12	13	7	6	4	16	YDR080W
12	13	11	6	4	17	YMR068W
12	13	12	6	4	18	YMR223W
12	13	13	6	4	19	Q0085
12	13	15	6	4	20	YBR163W
12	13	24	6	4	21	YLR189C
12	14	3	6	4	22	YHR146W
12	14	4	6	4	23	YPR121W
12	14	10	6	4	24	YDR356W
12	14	11	6	5	1	YOR293W
12	14	14	6	5	2	YJL153C
12	14	17	6	5	3	YDR216W
12	14	21	6	5	4	YLR419W
12	14	24	6	5	5	YNL032W
12	15	1	6	5	6	YLL005C
12	15	4	6	5	7	YOR076C
12	15	6	6	5	8	YMR164C
12	15	7	6	5	9	YMR076C
12	15	11	6	5	10	YML094W
12	15	13	6	5	11	YPL198W
12	16	1	6	5	12	YML009C
12	16	3	6	5	13	YGL135W
12	16	5	6	5	14	YGL119W
12	16	7	6	5	15	YMR058W
12	16	10	6	5	16	YCR033W
12	16	16	6	5	17	YKR042W
12	16	19	6	5	18	YKL182W
12	16	20	6	5	19	YNL006W
13	1	3	6	5	20	YHR040W
13	1	4	6	5	21	YGR255C
13	1	6	6	5	22	YPL274W
13	1	7	6	5	23	YNL183C
13	1	8	6	5	24	YNR075C-A
13	1	10	6	6	1	YDR003W-A
13	1	11	6	6	2	YMR194W
13	1	12	6	6	3	YOL038C-A
13	1	13	6	6	4	YER183C
13	1	14	6	6	5	YML012W
13	1	15	6	6	6	YHR132C
13	1	16	6	6	7	YCR044C
13	1	17	6	6	8	YDL111C
13	1	18	6	6	9	YBR286W
13	1	19	6	6	10	YBR085W
13	1	20	6	6	11	YNL209W
13	1	21	6	6	12	YMR137C
13	2	3	6	6	13	YNL282W
13	2	4	6	6	14	YPL155C
13	2	5	6	6	15	YDR400W
13	2	6	6	6	16	YJL127C-B
13	2	7	6	6	17	YLR103C
13	2	9	6	6	18	YBL108C-A
13	2	10	6	6	19	YOR291W
13	2	12	6	6	20	YLR218C
13	2	15	6	6	21	YAR007C
13	2	16	6	6	22	YLR154C-H
13	2	17	6	6	23	YOR147W
13	2	18	6	6	24	YFL018C
13	2	19	6	7	1	YHR184W
13	2	20	6	7	2	YKR082W
13	2	21	6	7	3	YBR196C-A
13	2	22	6	7	4	YHR214C-E
13	3	2	6	7	5	YDR001C
13	3	4	6	7	6	YDR181C
13	3	5	6	7	7	YDR314C
13	3	6	6	7	8	YNL331C
13	3	7	6	7	9	YNL186W
13	3	8	6	7	10	YPL152W-A
13	3	9	6	7	11	YOR393W
13	3	10	6	7	12	YAR035C-A
13	3	11	6	7	13	YGL244W
13	3	13	6	7	14	YLR438W
13	3	15	6	7	15	YDR007W
13	3	16	6	7	16	YMR318C
13	3	17	6	7	17	YBL006C
13	3	18	6	7	18	YDR343C
13	3	19	6	7	19	YNR072W
13	3	20	6	7	20	YDL133C-A
13	3	21	6	7	21	YOR350C
13	3	22	6	7	22	YEL049W
13	3	23	6	7	23	YCL016C
13	3	24	6	7	24	YBR058C-A
13	4	1	6	8	1	YDR165W
13	4	2	6	8	2	YLR154W-B
13	4	3	6	8	3	YNR045W
13	4	4	6	8	4	YKL173W
13	4	5	6	8	5	YBR132C
13	4	6	6	8	6	YIL046W-A
13	4	7	6	8	7	YPL028W
13	4	9	6	8	8	YJL012C-A
13	4	12	6	8	9	YDL089W
13	4	13	6	8	10	YDR194W-A
13	4	14	6	8	11	YER045C
13	4	16	6	8	12	YJL047C-A
13	4	17	6	8	13	YFR048W
13	4	18	6	8	14	YDL197C
13	4	19	6	8	15	YPL273W
13	4	20	6	8	16	YLL034C
13	4	22	6	8	17	YBR121C
13	4	23	6	8	18	YKL217W
13	5	2	6	8	19	YGL021W
13	5	3	6	8	20	YLR413W
13	5	4	6	8	21	YLR033W
13	5	5	6	8	22	YPL106C
13	5	6	6	8	23	YHR161C
13	5	7	6	8	24	YGR261C
13	5	8	6	9	1	YLR051C
13	5	9	6	9	2	YCR028C-A
13	5	10	6	9	3	YMR182W-A
13	5	11	6	9	4	YNL069C
13	5	12	6	9	5	YBR196C-B
13	5	14	6	9	6	YJL146W
13	5	16	6	9	7	YLR316C
13	5	17	6	9	8	YOR123C
13	5	18	6	9	9	YML127W
13	5	20	6	9	10	YOR201C
13	5	23	6	9	11	YFL047W
13	5	24	6	9	12	YJL139C
13	6	1	6	9	13	YFR014C
13	6	3	6	9	14	YKR065C
13	6	4	6	9	15	YHR074W
13	6	5	6	9	16	YDL013W
13	6	6	6	9	17	YBR200W-A
13	6	7	6	9	18	YMR013W-A
13	6	8	6	9	19	YPR100W
13	6	10	6	9	20	YMR075W
13	6	11	6	9	21	YBR085C-A
13	6	12	6	9	22	YLR342W-A
13	6	13	6	9	23	YOR376W-A
13	6	14	6	9	24	YBR182C-A
13	6	15	6	10	1	YER147C
13	6	16	6	10	2	YLR154C-G
13	6	17	6	10	3	YER123W
13	6	20	6	10	4	YFL008W
13	6	21	6	10	5	YHR175W-A
13	6	22	6	10	6	YJR089W
13	6	23	6	10	7	YPL020C
13	6	24	6	10	8	YDL208W
13	7	2	6	10	9	YJL102W
13	7	3	6	10	10	YOL023W
13	7	4	6	10	11	YCR098C
13	7	5	6	10	12	YLR035C
13	7	6	6	10	13	YGL007C-A
13	7	7	6	10	14	YDR436W
13	7	8	6	10	15	YBR221W-A
13	7	10	6	10	16	YIR021W-A
13	7	11	6	10	17	YOR260W
13	7	12	6	10	18	YBL008W-A
13	7	14	6	10	19	YDL048C
13	7	16	6	10	20	YDR423C
13	7	17	6	10	21	YBR256C
13	7	18	6	10	22	YKR069W
13	7	19	6	10	23	YCL032W
13	7	20	6	10	24	YPL096C-A
13	7	22	6	11	1	YLR154W-A
13	7	23	6	11	2	YGL022W
13	7	24	6	11	3	YIR012W
13	8	1	6	11	4	YER136W
13	8	3	6	11	5	YLR190W
13	8	4	6	11	6	YDR495C
13	8	5	6	11	7	YDR386W
13	8	6	6	11	8	YOR381W-A
13	8	7	6	11	9	YML007C-A
13	8	9	6	11	10	YDL085C-A
13	8	10	6	11	11	YML072C
13	8	13	6	11	12	YKR087C
13	8	17	6	11	13	YER023W
13	8	18	6	11	14	YER114C
13	8	19	6	11	15	YOR067C
13	8	20	6	11	16	YNL091W
13	8	21	6	11	17	YDR169C-A
13	8	22	6	11	18	YOL011W
13	8	23	6	11	19	YNR038W
13	8	24	6	11	20	YCR092C
13	9	2	6	11	21	YDR101C
13	9	3	6	11	22	YCL039W
13	9	5	6	11	23	YBL061C
13	9	6	6	11	24	YPL282C
13	9	7	6	12	1	YJL012C
13	9	8	6	12	2	YMR315W-A
13	9	9	6	12	3	YPR028W
13	9	10	6	12	4	YDR524W-A
13	9	11	6	12	5	YKL012W
13	9	12	6	12	6	YGL006W-A
13	9	13	6	12	7	YBR154C
13	9	14	6	12	8	YOR130C
13	9	15	6	12	9	YBR157C
13	9	16	6	12	10	YGL028C
13	9	17	6	12	11	YOR213C
13	9	18	6	12	12	YCL025C
13	9	19	6	12	13	YGL142C
13	9	21	6	12	14	YDR471W
13	9	22	6	12	15	YMR238W
13	9	23	6	12	16	YJL138C
13	9	24	6	12	17	YHR169W
13	10	1	6	12	18	YER081W
13	10	2	6	12	19	YLR154W-C
13	10	3	6	12	20	YPL166W
13	10	4	6	12	21	YDL240W
13	10	5	6	12	22	YDR415C
13	10	6	6	12	23	YOR394C-A
13	10	7	6	12	24	YER053C-A
13	10	9	6	13	1	YGL258W-A
13	10	11	6	13	2	YOL159C-A
13	10	13	6	13	3	YER078W-A
13	10	14	6	13	4	YPR070W
13	10	15	6	13	5	YOR181W
13	10	16	6	13	6	YJR057W
13	10	17	6	13	7	YDL143W
13	10	18	6	13	8	YPL180W
13	10	21	6	13	9	YOL019W-A
13	10	22	6	13	10	YKL068W
13	10	23	6	13	11	YDR456W
13	10	24	6	13	12	YMR167W
13	11	1	6	13	13	YDL003W
13	11	3	6	13	14	YOR299W
13	11	4	6	13	15	YER056C
13	11	5	6	13	16	YLR452C
13	11	6	6	13	17	YHR022C-A
13	11	7	6	13	18	YCR024C-A
13	11	8	6	13	19	YDR412W
13	11	9	6	13	20	YIR038C
13	11	10	6	13	21	YNL024C-A
13	11	11	6	13	22	YPL203W
13	11	13	6	13	23	YGL169W
13	11	14	6	13	24	YJR093C
13	11	16	6	14	1	YBR223C
13	11	17	6	14	2	YIL131C
13	11	18	6	14	3	YNL268W
13	11	19	6	14	4	YJL106W
13	11	20	6	14	5	YKL137W
13	11	21	6	14	6	YHL001W
13	11	22	6	14	7	YBL082C
13	11	23	6	14	8	YGL203C
13	12	1	6	14	9	YKL221W
13	12	2	6	14	10	YBR056W-A
13	12	3	6	14	11	YPR119W
13	12	4	6	14	12	YKR098C
13	12	5	6	14	13	YDR390C
13	12	6	6	14	14	YLL006W-A
13	12	7	6	14	15	YKL023W
13	12	8	6	14	16	YBR122C
13	12	9	6	14	17	YDR379C-A
13	12	12	6	14	18	YPR036W-A
13	12	13	6	14	19	YER175W-A
13	12	14	6	14	20	YLR412C-A
13	12	15	6	14	21	YDR380W
13	12	16	6	14	22	YDR523C
13	12	18	6	14	23	YOR098C
13	12	19	6	14	24	YGL188C-A
13	12	20	6	15	1	YKL068W-A
13	12	21	6	15	2	YGL064C
13	12	22	6	15	3	YKL064W
13	12	23	6	15	4	YHR117W
13	12	24	6	15	5	YOL034W
13	13	1	6	15	6	YBR181C
13	13	3	6	15	7	YKR101W
13	13	4	6	15	8	YEL012W
13	13	5	6	15	9	YGR266W
13	13	7	6	15	10	YGL168W
13	13	10	6	15	11	YAL037C-A
13	13	12	6	15	12	YLR156C-A
13	13	13	6	15	13	YDR246W
13	13	14	6	15	14	YJL221C
13	13	16	6	15	15	YKL109W
13	13	17	6	15	16	YOR149C
13	13	18	6	15	17	YOR222W
13	13	19	6	15	18	YIL018W
13	13	21	6	15	19	YDR472W
13	14	2	6	15	20	YGR240C-A
13	14	4	6	15	21	YGL207W
13	14	5	6	15	22	YDL113C
13	14	6	6	15	23	YMR230W-A
13	14	7	6	15	24	YKL106C-A
13	14	9	6	16	1	YCL001W-B
13	14	11	6	16	2	YNR040W
13	14	13	6	16	3	YNR054C
13	14	14	6	16	4	YJL077W-B
13	14	15	6	16	5	YGL060W
13	14	16	6	16	6	YJL091C
13	14	18	6	16	7	YBR276C
13	14	19	6	16	8	YNL130C-A
13	14	20	6	16	9	YNL042W-B
13	14	21	6	16	10	YOR023C
13	14	23	6	16	11	YBR072C-A
13	14	24	6	16	12	YPR030W
13	15	1	6	16	13	YPR083W
13	15	2	6	16	14	YBR164C
13	15	3	6	16	15	YOR321W
